"R0000100","R0002300","R0365500","R0385200","R0530300","R0543950","R0587700","R0635500","R0682100"
3986,1,12000,1,18000,1,-5,-5,-5
3987,1,8500,1,23000,1,24000,24000,1
3988,1,6250,1,10000,1,19200,20000,1
3989,1,350,3,0,1,6000,20000,1
3990,1,1500,1,0,1,-5,1800,1
3991,1,5233,1,-5,-5,-5,-5,-5
3992,1,1200,1,21000,1,26000,32000,1
3993,1,-5,-5,5000,1,-5,-5,-5
3994,1,3700,1,10000,1,12000,25000,1
3995,1,3800,1,7000,1,8000,26000,1
3996,1,-5,-5,-5,-5,-5,-5,-5
3997,1,9800,1,12000,1,15500,23500,1
3998,1,-5,-5,11000,1,15600,18000,1
3999,1,1900,1,0,1,0,0,-5
4000,1,1000,4,12988,1,16000,19000,1
4001,1,1500,1,4000,1,7000,16000,1
4002,1,9000,1,10750,1,13500,0,1
4003,1,1000,1,-5,-5,-5,-5,-5
4004,1,0,1,-5,-5,0,0,1
4005,1,10000,1,14000,1,19200,30000,1
4006,1,-5,-5,-5,-5,-5,-5,-5
4007,1,15000,1,20800,1,25000,40000,1
4008,1,2000,1,-5,-5,-5,-5,-5
4009,1,9300,1,-5,-5,-5,-5,-5
4010,1,-5,-5,-5,-5,-5,-5,-5
4011,1,-5,-5,-5,-5,-5,-5,-5
4012,1,25000,1,30000,1,50000,36000,1
4013,1,10500,1,16000,1,17000,18000,1
4014,2,0,8,-5,-5,-5,-5,-5
4015,2,8000,1,13000,1,14455,30000,1
4016,2,7075,1,-5,-5,-5,-5,1
4017,1,7500,2,0,2,0,0,1
4018,1,800,1,4000,3,7700,8000,-5
4019,1,1800,8,1000,1,-5,12000,1
4020,1,1208,8,-5,-5,-5,-5,-5
4021,1,10000,1,0,1,4500,39000,1
4022,1,2000,1,6000,1,0,0,1
4023,2,-5,-5,-5,-5,-5,-5,-5
4024,1,-5,-5,-5,-5,-5,-5,-5
4025,1,0,1,0,1,37000,0,1
4026,1,-5,-5,-5,-5,-5,-5,-5
4027,1,900,4,10000,1,10000,1750,1
4028,1,399,1,0,1,0,0,1
4029,1,4950,3,14000,1,22000,21000,1
4030,1,-5,-5,-5,-5,9000,30000,1
4031,1,4100,1,7500,1,10000,10000,1
4032,1,-4,1,-5,-5,-5,-5,-5
4033,1,9500,1,-4,1,0,8000,1
4034,1,4500,1,14000,1,0,17000,1
4035,1,6000,1,7400,1,-5,9000,8
4036,1,1500,4,9500,1,17000,18700,1
4037,1,4000,1,-4,2,-5,-5,3
4038,1,0,4,-5,-5,-5,-5,-5
4039,1,11600,1,16000,1,20000,22000,1
4040,1,0,4,12500,1,18000,30000,1
4041,1,16500,1,30000,1,37500,40000,1
4042,1,10100,1,20336,2,27600,18700,1
4043,1,11000,1,10000,1,12000,15600,1
4044,1,7000,1,17900,2,21000,28500,1
4045,1,-5,-5,-5,-5,-5,-5,-5
4046,1,6000,1,8000,3,12000,12000,2
4047,1,3150,1,14350,1,15800,25000,1
4048,1,-5,-5,11500,2,14768,19000,1
4049,1,-5,-5,-5,-5,-5,-5,-5
4050,1,3500,1,13000,1,16000,20000,-5
4051,1,4500,1,12000,1,13000,17000,-5
4052,1,9200,1,17500,1,19500,23000,1
4053,1,4000,1,0,1,0,50000,1
4054,1,6800,1,-5,-5,-5,-5,-5
4055,3,3300,3,-5,-5,-5,-5,-5
4056,1,-5,-5,-5,-5,-5,-5,-5
4057,2,-5,-5,-5,-5,-5,-5,-5
4058,2,500,1,-5,-5,-5,-5,-5
4059,2,-5,-5,-5,-5,-5,-5,-5
4060,1,9200,1,-5,-5,-5,-5,-5
4061,1,-5,-5,16000,1,18000,20000,1
4062,1,-5,-5,-5,-5,-5,-5,-5
4063,1,7800,1,10000,1,3600,30000,1
4064,1,-5,-5,5000,1,8000,11750,1
4065,1,15000,1,25000,1,30000,24000,1
4066,1,1000,1,10000,1,0,-5,8
4067,1,8900,1,12000,1,20000,17000,1
4068,1,1440,1,0,6,0,0,-5
4069,1,2900,1,13200,1,11000,12000,1
4070,1,-5,-5,-5,-5,5760,7000,1
4071,1,2200,1,-5,-5,-5,-5,-5
4072,1,-5,-5,-5,-5,9600,24000,1
4073,1,3000,1,-5,-5,-5,-5,-5
4074,1,9620,1,12000,1,6000,23000,1
4075,1,-5,-5,-5,-5,-5,-5,-5
4076,1,-5,-5,-5,-5,-5,-5,-5
4077,1,-5,-5,-5,-5,-5,-5,-5
4078,1,-5,-5,3000,1,17000,22000,1
4079,1,10000,1,17000,1,26000,31200,1
4080,1,1000,1,0,2,0,9000,1
4081,1,9000,2,14212,1,20000,21000,1
4082,1,8500,1,9000,1,16000,14000,1
4083,1,6000,1,14000,1,15538,16000,1
4084,1,400,1,0,1,0,0,1
4085,1,88,4,-5,-5,-5,-5,-5
4086,1,11000,1,0,4,30000,40000,1
4087,1,-5,-5,6000,1,7000,12000,3
4088,1,1000,1,0,1,0,0,1
4089,1,-5,-5,9000,1,-5,-5,-5
4090,1,13000,1,0,1,0,0,1
4091,1,6000,1,12000,1,17500,18084,1
4092,1,800,4,-5,-5,12000,16100,1
4093,1,2400,1,11000,1,20200,18000,1
4094,1,5700,1,16500,1,22000,-4,1
4095,1,-5,-5,7166,1,10000,8000,1
4096,1,1700,1,21000,1,25000,30000,1
4097,1,2400,1,12000,1,14000,20400,1
4098,1,3000,1,12000,1,0,0,1
4099,1,9000,1,0,1,22500,30000,1
4100,1,12000,1,5000,1,18000,10080,1
4101,1,-5,-5,-1,1,21831,24000,1
4102,1,-5,-5,-5,-5,-5,-5,-5
4103,2,7400,1,-5,-5,-5,-5,-5
4104,2,-5,-5,-5,-5,-5,-5,-5
4105,1,8000,1,13000,1,15000,18000,1
4106,2,-5,-5,-5,-5,-5,-5,-5
4107,1,-5,-5,8500,1,-5,-5,-5
4108,1,13200,1,0,1,0,0,1
4109,1,9235,1,17000,1,16000,25000,1
4110,1,0,1,0,1,10000,16500,1
4111,1,150,4,6000,1,11000,18000,1
4112,1,10000,1,18400,1,25000,28800,1
4113,1,5680,1,-5,-5,6800,0,1
4114,1,0,1,7800,1,0,0,1
4115,1,-5,-5,-5,-5,-5,-5,-5
4116,1,-5,-5,3000,2,14000,12000,1
4117,1,-5,-5,-5,-5,-5,-5,-5
4118,1,13000,1,0,1,0,0,1
4119,1,2500,4,9000,1,23000,27000,3
4120,1,2000,1,12000,1,10000,14000,1
4121,1,750,1,1950,4,3500,14000,1
4122,1,-5,-5,-5,-5,-5,-5,-5
4123,1,8500,1,15000,1,18300,20000,1
4124,1,1500,1,9000,1,10000,13000,1
4125,1,8400,1,14500,1,17500,-5,-5
4126,1,10000,1,19000,1,26200,32000,1
4127,1,9800,2,16000,1,16500,22000,1
4128,1,10000,1,15000,1,-5,-5,-5
4129,1,4200,3,9000,3,11500,14584,1
4130,1,-5,-5,4000,1,6000,18500,1
4131,1,9200,1,13000,1,17000,24000,1
4132,1,0,1,11000,1,7200,5600,4
4133,1,2500,1,11000,1,16000,19200,1
4134,1,6500,1,10000,1,13000,16600,1
4135,1,8165,1,12500,2,17500,14000,1
4136,1,14000,1,6000,1,0,29000,3
4137,1,2000,4,14200,1,15000,12000,1
4138,1,3400,4,0,1,0,0,2
4139,1,-5,-5,5000,8,0,-5,-5
4140,1,-5,-5,-5,-5,-5,-5,-5
4141,1,12500,1,25000,1,33000,40000,1
4142,1,8500,1,16000,1,17000,20000,1
4143,2,-5,-5,-5,-5,-5,-5,-5
4144,2,950,4,-5,-5,-5,-5,-5
4145,2,600,3,-5,-5,-5,-5,-5
4146,1,9200,1,14000,1,0,3000,1
4147,1,10000,1,-5,-5,-5,-5,-5
4148,1,-5,-5,18000,1,22000,27000,2
4149,1,6500,3,26000,3,0,25000,2
4150,1,-5,-5,-5,-5,-5,-5,-5
4151,1,14000,1,-5,-5,-5,-5,-5
4152,1,-5,-5,-5,-5,-5,-5,-5
4153,1,586,1,-5,-5,-5,-5,-5
4154,1,6000,1,0,8,0,0,3
4155,1,9601,1,5000,4,9000,-5,1
4156,1,300,4,15000,1,20000,25000,1
4157,1,10500,8,2000,6,10000,7000,1
4158,1,5000,3,-5,-5,-5,-5,-5
4159,1,-5,-5,-5,-5,-5,-5,-5
4160,3,250,8,0,8,0,0,8
4161,1,6500,1,-5,-5,-5,-5,-5
4162,1,15000,1,15614,1,17600,8000,1
4163,1,12000,1,12000,1,15600,0,1
4164,1,7200,1,12000,1,15500,7800,1
4165,1,7000,1,9600,1,14000,17000,3
4166,1,4000,1,700,1,0,0,1
4167,1,14000,1,23000,1,18000,25000,1
4168,1,7000,1,14000,1,16000,10000,1
4169,1,1400,1,13500,1,14000,22000,1
4170,1,1200,1,1760,3,5000,32000,1
4171,1,6000,1,10500,1,13500,19500,3
4172,1,-5,-5,-5,-5,-5,-5,-5
4173,1,7000,1,0,1,0,10000,1
4174,1,7848,3,-5,-5,0,0,1
4175,1,4500,1,7200,1,-5,-5,-5
4176,1,-5,-5,-5,-5,-5,-5,-5
4177,1,6500,1,7500,1,-5,-5,-5
4178,3,-5,-5,-5,-5,-5,-5,-5
4179,3,-5,-5,-5,-5,8000,-4,-5
4180,1,400,1,240,1,-5,3000,2
4181,1,3200,1,-5,-5,3000,6800,1
4182,3,450,8,-5,-5,-5,-5,-5
4183,3,700,1,900,1,-5,-5,-5
4184,1,0,1,0,1,15000,0,1
4185,1,5600,1,0,1,0,2700,1
4186,1,0,1,0,1,0,0,1
4187,1,1000,3,10500,1,15500,22000,1
4188,1,-5,-5,-5,-5,-5,-5,-5
4189,1,9800,1,15000,1,17500,24500,2
4190,1,-5,-5,4340,4,1000,620,1
4191,1,3328,1,8200,1,8114,14500,4
4192,1,-5,-5,-5,-5,-5,-5,-5
4193,3,3600,1,8000,1,11000,14000,1
4194,3,-5,-5,-5,-5,-5,-5,-5
4195,1,4000,1,8600,1,1200,14000,1
4196,1,-5,-5,-5,-5,-5,-5,-5
4197,1,5000,1,0,1,0,0,1
4198,1,7500,1,14000,1,14000,16640,1
4199,1,-5,-5,3300,1,18000,24000,1
4200,1,7800,1,500,4,7200,12000,1
4201,1,2700,1,10000,1,13000,0,1
4202,1,-5,-5,-5,-5,-5,-5,-5
4203,3,9000,1,0,1,-4,0,-5
4204,3,-5,-5,-5,-5,-5,-5,-5
4205,1,4000,1,10102,1,12000,-5,-5
4206,1,3000,2,-5,-5,22000,20000,1
4207,1,7500,1,14000,1,18000,23000,1
4208,1,-5,-5,-5,-5,-5,-5,-5
4209,1,6000,1,-5,-5,-5,-5,-5
4210,1,-5,-5,9000,4,19600,25000,-5
4211,1,750,1,-5,-5,-5,-5,-5
4212,1,-5,-5,7500,4,12000,17000,1
4213,1,350,3,18000,1,25000,25000,1
4214,1,-5,-5,7000,1,18000,4000,1
4215,1,11000,1,11200,1,15910,26000,1
4216,1,5200,1,10000,1,12000,12000,1
4217,1,11000,1,21000,1,34000,28000,1
4218,1,3500,1,7800,1,0,3000,1
4219,1,0,1,0,1,0,0,1
4220,1,-5,-5,-5,-5,-5,-5,-5
4221,1,1100,4,15000,1,14400,23920,1
4222,1,600,1,-5,-5,-5,-5,-5
4223,1,-5,-5,-5,-5,-5,-5,-5
4224,1,-5,-5,1404,1,-4,-5,1
4225,1,1000,4,0,1,0,0,1
4226,1,-5,-5,-5,-5,-5,-5,-5
4227,1,-5,-5,-5,-5,-5,-5,-5
4228,1,0,1,9000,1,12000,11500,1
4229,1,13000,1,20000,1,46000,30000,-5
4230,1,-5,-5,0,1,25000,30000,1
4231,1,1260,1,-5,-5,-5,-5,-5
4232,1,0,1,5000,1,-1,9000,1
4233,1,10380,1,17500,1,20500,27000,1
4234,1,1000,1,-5,-5,7000,22000,3
4235,1,-5,-5,-5,-5,-5,-5,-5
4236,1,21000,1,50000,1,0,24000,1
4237,1,5000,1,-5,-5,-5,-5,-5
4238,1,3800,1,11000,8,13000,19000,1
4239,1,0,8,8000,1,14000,17000,1
4240,1,1536,1,10600,1,13000,19000,1
4241,1,1700,1,10000,1,12000,16619,1
4242,1,3500,1,5500,1,0,0,1
4243,1,9100,1,15000,1,20000,22000,1
4244,1,3000,1,1400,3,17500,16000,1
4245,1,0,4,1500,4,9500,15000,1
4246,1,4200,1,5000,8,4000,9000,1
4247,1,7000,1,0,1,30000,0,1
4248,1,10000,1,21000,1,-5,-5,-5
4249,1,-5,-5,8000,1,8700,10500,1
4250,1,3500,1,14300,1,21000,5000,1
4251,1,0,1,0,1,0,25000,1
4252,1,1000,1,0,1,10400,15000,1
4253,1,2000,3,-5,-5,-5,-5,-5
4254,1,1000,1,4600,1,16000,0,6
4255,1,11000,1,18000,1,16500,20000,1
4256,1,-5,-5,15000,1,22000,24500,1
4257,1,1400,1,3500,1,13000,-5,1
4258,1,8000,1,11000,1,15000,12000,3
4259,1,-4,1,-4,1,-5,-5,-5
4260,1,2500,1,4500,4,613,21000,1
4261,1,-4,1,500,1,-4,500,1
4262,1,9000,1,12000,1,16800,22000,1
4263,1,10500,1,13500,1,16600,15600,1
4264,1,600,4,-5,-5,-5,-5,-5
4265,1,4000,1,9776,1,11000,-5,-5
4266,1,4000,1,-5,-5,-5,-5,-5
4267,1,9500,1,-5,-5,-5,-5,-5
4268,1,0,4,2000,1,10000,13000,1
4269,1,7800,1,13500,1,16000,19000,1
4270,1,11500,1,20000,1,25500,30000,1
4271,1,-5,-5,-5,-5,-5,-5,-5
4272,1,-4,1,0,2,15000,6000,1
4273,1,-5,-5,-5,-5,-5,-5,-5
4274,1,8000,1,4000,1,15000,20000,1
4275,1,1282,1,5400,1,15000,29000,-5
4276,2,-5,-5,18000,1,23000,35000,1
4277,2,6000,1,-5,-5,9360,11000,-5
4278,2,6700,1,11920,1,15780,12000,1
4279,1,4500,1,11000,1,12000,13000,1
4280,1,4280,1,7800,1,11000,12400,1
4281,1,5200,1,2245,1,6500,10800,3
4282,1,-5,-5,8320,1,10000,14144,1
4283,1,2988,8,8000,1,9500,15000,1
4284,1,2424,1,6500,1,8000,11000,1
4285,2,-5,-5,3953,1,12000,13000,1
4286,2,768,1,14000,1,16000,18000,1
4287,2,3000,3,-5,-5,-5,-5,-5
4288,2,8400,1,8600,1,12820,14200,1
4289,1,7000,1,9000,1,11600,13000,1
4290,1,7000,1,700,1,9500,3640,1
4291,1,-5,-5,-5,-5,9500,18000,1
4292,1,-5,-5,-5,-5,10000,8000,1
4293,1,-5,-5,-5,-5,-5,-5,-5
4294,2,1200,4,11000,1,15800,21000,1
4295,2,5564,1,8500,1,14000,18720,1
4296,2,12000,1,15000,1,20000,-1,1
4297,2,1500,1,6100,1,1800,6000,1
4298,2,750,1,4000,1,7400,10000,1
4299,2,5000,1,-5,-5,-5,-5,1
4300,2,-5,-5,-5,-5,-5,-5,-5
4301,2,-5,-5,5000,1,8000,11000,1
4302,1,5200,1,5160,2,12000,0,1
4303,2,-5,-5,-5,-5,-5,-5,-5
4304,2,500,1,3500,2,4200,9089,1
4305,2,450,1,10000,1,7223,14000,1
4306,1,6500,1,-5,-5,-5,-5,1
4307,1,1000,4,10000,1,12000,19500,1
4308,1,10800,1,16000,1,20500,48000,1
4309,1,14000,1,19000,1,23500,29000,1
4310,1,5256,1,11500,1,10500,15500,1
4311,1,1000,4,11000,1,16000,22000,1
4312,1,1500,1,11000,1,15600,15600,2
4313,1,2000,1,13000,1,14000,28000,1
4314,1,-5,-5,-5,-5,-5,-5,-5
4315,1,-5,-5,-5,-5,-5,-5,-5
4316,1,-5,-5,-5,-5,-5,-5,-5
4317,1,800,3,2024,1,10800,13200,1
4318,2,6000,1,7400,1,19000,13000,1
4319,1,1400,4,6500,1,23500,0,1
4320,2,3600,1,6000,1,13000,13000,1
4321,2,-5,-5,-5,-5,-5,-5,-5
4322,2,400,1,8000,1,7000,9000,1
4323,2,1500,1,-5,-5,-5,-5,-5
4324,2,4025,1,7000,1,9000,0,1
4325,2,0,3,11000,1,13520,20000,1
4326,2,250,1,10400,1,9600,11500,1
4327,1,625,1,11500,1,10500,16000,1
4328,1,11900,1,15000,1,21000,20000,1
4329,1,0,1,12000,1,16000,15000,1
4330,1,400,1,3000,1,-5,-5,-5
4331,1,-5,-5,-5,-5,-5,-5,-5
4332,1,20000,1,-5,-5,50000,50000,2
4333,1,10236,1,16000,1,23000,25000,8
4334,1,1200,1,12000,2,16000,24000,1
4335,1,4500,1,11000,1,25600,27000,1
4336,2,5900,1,-5,-5,-5,-5,-5
4337,2,5980,1,11000,1,12000,14560,1
4338,2,4560,1,12000,1,11128,13200,1
4339,2,9000,1,-5,-5,-5,-5,1
4340,2,-5,-5,-5,-5,-5,-5,-5
4341,2,-5,-5,-5,-5,-5,-5,-5
4342,2,-5,-5,7500,1,8000,11500,1
4343,2,3600,8,13736,1,26200,-4,2
4344,2,780,4,-5,-5,-5,-4,1
4345,2,2850,3,1500,1,-5,-5,1
4346,2,-5,-5,-5,-5,-5,-5,-5
4347,1,18000,1,0,1,0,0,1
4348,1,3000,1,-5,-5,-4,-1,-5
4349,2,4000,1,4200,1,-5,-5,1
4350,2,-5,-5,-5,-5,-5,-5,-5
4351,2,5100,1,10000,1,7000,3900,1
4352,2,-5,-5,-5,-5,-5,-5,-5
4353,2,-5,-5,-5,-5,-5,-5,-5
4354,2,4000,1,-5,-5,7000,3500,1
4355,2,5800,1,15000,2,17600,21000,1
4356,2,0,8,2618,3,-5,-5,-5
4357,2,300,1,3500,1,5000,-4,3
4358,2,900,1,500,1,2000,5800,1
4359,2,-5,-5,10000,1,11500,17000,1
4360,2,4300,1,6000,1,14560,12500,1
4361,2,-4,1,9000,1,8000,7000,1
4362,2,350,1,-5,-5,-5,-5,-5
4363,2,5900,1,-5,-5,-5,-5,-5
4364,1,-5,-5,15000,1,13000,18000,2
4365,1,7600,1,14800,1,18700,22000,1
4366,1,5000,1,0,3,3000,9872,1
4367,1,-5,-5,-5,-5,-5,-5,-5
4368,1,3500,1,6000,1,7000,6000,1
4369,1,6000,1,-5,-5,-5,-5,1
4370,2,0,1,4368,1,4628,6000,1
4371,2,-5,-5,-5,-5,-5,-5,-5
4372,2,1900,1,8000,4,6000,3000,-5
4373,1,7500,1,11000,1,12000,15000,1
4374,1,15000,1,21000,1,18000,18000,1
4375,1,500,4,9000,1,12000,14000,1
4376,1,1700,4,14000,1,18000,20000,1
4377,1,11500,1,18000,1,19500,22000,1
4378,1,7500,1,10000,1,9000,7500,1
4379,1,12000,1,-5,-5,22000,30000,1
4380,1,-5,-5,13000,4,17000,28000,1
4381,1,10000,1,25000,1,30000,27000,1
4382,1,-5,-5,-5,-5,-5,-5,-5
4383,1,14000,1,30000,1,50000,50000,1
4384,1,11000,1,15000,1,30000,32000,1
4385,1,2510,1,13000,1,12720,14900,1
4386,1,6000,1,10000,1,13000,31200,1
4387,1,6800,1,12000,1,18000,8400,1
4388,1,5200,1,12000,1,15080,12324,1
4389,1,-5,-5,-5,-5,-5,-5,-5
4390,1,-5,-5,4500,1,20000,32000,1
4391,1,6600,1,16000,1,22000,31000,1
4392,1,2000,4,11400,1,12000,23000,1
4393,1,-5,-5,-5,-5,-5,-5,-5
4394,1,-5,-5,-5,-5,-5,-5,-5
4395,1,6000,1,-5,-5,-5,-5,-5
4396,1,4000,1,4000,1,11000,7200,1
4397,1,8000,1,10000,1,16000,32000,1
4398,2,-5,-5,6000,1,10396,10520,1
4399,2,11000,1,-5,-5,-5,-5,-5
4400,2,700,3,8500,1,11000,11000,1
4401,2,-5,-5,1620,1,8400,9280,1
4402,1,-5,-5,-5,-5,-5,-5,-5
4403,2,-5,-5,-5,-5,-5,-5,-5
4404,2,3120,1,9600,1,-5,20000,1
4405,2,3100,1,4500,1,4500,7500,3
4406,2,2750,1,2000,1,300,0,1
4407,2,13000,1,14000,1,-5,-5,1
4408,2,2100,1,6000,1,3500,0,3
4409,2,5000,1,6540,1,6720,8300,1
4410,2,5000,1,14500,1,14000,23000,1
4411,1,9000,1,23000,1,28800,32500,1
4412,2,6000,1,-5,-5,-5,-5,1
4413,2,4500,1,10500,1,8840,9000,1
4414,2,-5,-5,500,1,4600,0,1
4415,1,0,1,1500,1,8500,18000,1
4416,1,-5,-5,-5,-5,-5,-5,-5
4417,1,1480,1,10500,1,10000,0,1
4418,1,9000,1,21500,1,26000,36000,1
4419,1,90,3,1100,1,3500,3500,3
4420,2,-5,-5,-5,-5,-5,-5,-5
4421,2,5700,1,12000,1,16000,18000,1
4422,2,5000,1,12092,2,11960,17600,2
4423,2,570,3,400,1,0,1500,1
4424,1,4600,1,4000,1,4600,6500,1
4425,1,5000,1,13730,2,23400,28000,1
4426,2,-5,-5,-5,-5,-5,-5,-5
4427,2,6000,1,5500,3,8900,12000,1
4428,2,4400,1,7000,1,7200,8000,1
4429,2,3000,1,5000,1,9000,8000,4
4430,2,-5,-5,-5,-5,-5,-5,-5
4431,2,3888,1,8000,1,11000,12000,1
4432,2,4000,1,-5,-5,-5,4500,1
4433,2,5500,1,2000,8,5250,8100,1
4434,2,3800,3,7000,1,7000,7500,1
4435,1,-5,-5,-5,-5,8500,10000,1
4436,1,5000,1,-5,-5,-5,-5,-5
4437,1,6500,1,7200,1,10400,0,2
4438,2,10600,1,13500,1,0,15000,1
4439,1,1400,8,2000,4,1600,11800,1
4440,1,4900,1,9700,1,11000,0,1
4441,2,50,1,-5,-5,-5,-5,-5
4442,2,100,1,3000,1,6000,9000,1
4443,2,-5,-5,-5,-5,-5,-5,-5
4444,1,11300,1,17600,1,16000,23500,1
4445,1,-5,-5,2400,1,7000,11000,1
4446,1,7000,1,9100,1,11736,5600,1
4447,1,10000,1,-5,-5,-5,-5,-5
4448,1,4500,1,8923,1,8500,14000,1
4449,1,7200,1,9880,1,13000,16000,1
4450,1,900,8,8000,1,11000,15000,2
4451,1,7680,1,600,1,11000,13500,1
4452,2,3770,1,-5,-5,-5,-5,-5
4453,2,-5,-5,-5,-5,-5,600,1
4454,2,4300,1,12500,1,20000,9000,1
4455,2,7000,1,-5,-5,18000,20000,-5
4456,2,400,1,-5,-5,-5,-5,-5
4457,2,1300,1,0,1,5600,5000,1
4458,2,300,3,7280,1,5000,8000,1
4459,2,500,3,1000,1,4500,4300,1
4460,1,7500,1,-5,-5,6000,6300,1
4461,2,4970,1,10000,1,16000,4000,1
4462,2,2000,1,11000,1,12400,14500,1
4463,1,3500,1,-1,2,-5,-5,-5
4464,1,9000,1,11500,1,16500,18000,1
4465,1,2000,1,0,1,10500,20000,1
4466,1,0,1,0,1,0,0,1
4467,1,5000,1,7000,1,10500,-1,1
4468,2,500,1,1000,1,7000,12000,1
4469,2,3000,3,-5,-5,5600,6000,1
4470,1,4000,1,18000,1,20000,27700,1
4471,1,6200,2,5200,1,6200,7800,1
4472,1,7500,1,-5,-5,-1,1800,1
4473,1,7200,1,12000,1,9000,12000,1
4474,1,2750,1,-5,-5,-5,-5,-5
4475,2,-5,-5,-5,-5,-5,-5,-5
4476,2,3000,1,6000,3,3000,2700,1
4477,2,9500,1,12000,1,19000,20000,1
4478,2,-5,-5,-5,-5,-5,-5,-5
4479,1,6500,1,9000,1,8400,7800,1
4480,1,5000,1,9000,8,15000,20000,1
4481,1,6000,1,-5,-5,-5,-5,-5
4482,1,10000,1,12000,1,-4,0,-5
4483,1,10000,1,-5,-5,20000,-1,-5
4484,1,-5,-5,-5,-5,-5,-5,-5
4485,1,4000,1,-5,-5,8000,-1,-5
4486,2,3000,1,5000,1,4212,6448,1
4487,2,0,1,-5,-5,0,0,1
4488,2,-5,-5,700,1,10000,20000,1
4489,2,4000,1,5000,1,6000,9000,-5
4490,2,3000,1,6000,3,5000,8600,-5
4491,2,1800,1,5000,1,9400,-5,3
4492,2,-5,-5,4000,1,7500,12480,1
4493,2,3000,1,4500,1,4000,6016,1
4494,1,5100,1,-5,-5,-5,-5,-5
4495,1,-5,-5,8000,1,-5,-5,-5
4496,1,930,1,-5,-5,-5,-5,-5
4497,2,-5,-5,10296,1,8775,13000,1
4498,2,3500,1,-5,-5,-5,-5,-5
4499,2,5000,1,-5,-5,-5,-5,1
4500,1,5200,1,2200,2,10000,15000,1
4501,2,3000,1,7800,1,3800,9000,1
4502,2,-5,-5,-5,-5,-5,-5,-5
4503,1,5200,1,12000,1,0,-5,-5
4504,1,-5,-5,8511,1,11000,13750,1
4505,1,-5,-5,1900,4,2226,2400,1
4506,1,4500,1,10000,1,16324,20000,-5
4507,1,6500,1,10000,2,13520,17000,1
4508,1,3000,1,8000,1,10192,9000,1
4509,1,1600,1,0,1,0,0,1
4510,1,2000,3,0,8,0,-4,6
4511,2,-5,-5,9000,1,13000,14500,-5
4512,1,1400,1,16900,1,20500,29000,1
4513,1,4384,1,-5,-5,-5,-5,-5
4514,1,5084,1,8320,1,9000,15000,1
4515,1,2674,1,0,6,7632,2280,3
4516,1,4854,1,7000,1,12000,-1,1
4517,1,6000,1,1200,4,5000,-1,-5
4518,1,4220,1,6000,1,2500,-4,1
4519,1,6500,1,6200,1,9360,10000,1
4520,1,3800,1,14000,1,15000,18000,1
4521,1,3840,3,8500,1,11000,11800,1
4522,1,3456,1,7678,1,11200,11900,1
4523,1,7800,1,14500,1,15800,17000,1
4524,1,-5,-5,-5,-5,-5,-5,-5
4525,1,6720,1,10000,1,17160,20000,-5
4526,1,-5,-5,-5,-5,-5,-5,-5
4527,1,-5,-5,-5,-5,-5,-5,-5
4528,1,3600,1,-5,-5,-5,-5,-5
4529,1,-5,-5,-5,-5,-5,-5,-5
4530,1,3000,1,3540,1,4134,5915,1
4531,1,7280,1,17000,1,23000,29000,1
4532,1,8320,1,-5,-5,-5,-5,-5
4533,1,2000,1,-5,-5,-5,-5,-5
4534,1,500,1,6000,1,-5,8000,1
4535,1,-5,-5,12300,1,-5,-5,1
4536,2,-5,-5,6000,3,15668,9000,1
4537,2,-5,-5,-5,-5,-5,-5,-5
4538,1,10500,1,15000,1,50000,0,1
4539,1,1000,4,6800,1,10500,24000,1
4540,1,1500,4,6800,1,350,13000,1
4541,1,6900,1,10000,1,11000,18000,1
4542,2,-5,-5,-5,-5,-5,-5,-5
4543,2,3000,1,600,1,-5,7500,3
4544,2,-5,-5,-5,-5,-5,-5,-5
4545,2,-5,-5,-5,-5,-5,-5,-5
4546,2,5000,8,-5,-5,-5,-5,-5
4547,2,300,1,-5,-5,-5,-5,-5
4548,2,8500,1,13000,1,15500,19500,1
4549,1,1400,1,-5,-5,-5,-5,-5
4550,1,-5,-5,-5,-5,-5,-5,-5
4551,2,1400,1,3000,1,4100,8000,1
4552,2,0,4,7800,1,-5,-5,-5
4553,2,-4,4,7800,1,10870,13000,1
4554,1,7000,1,6000,1,8164,10000,1
4555,1,-5,-5,-5,-5,-5,-5,-5
4556,2,5720,1,-5,-5,-5,-5,-5
4557,2,5700,1,9384,1,4800,6500,1
4558,2,5300,1,9000,1,12000,14331,1
4559,2,-5,-5,-5,-5,-5,-5,-5
4560,2,2732,1,5840,1,8000,12000,1
4561,2,1000,1,-5,-5,-5,-5,1
4562,2,900,3,5000,3,4000,4000,2
4563,1,1950,1,0,1,0,0,1
4564,1,9000,1,12000,1,-5,-5,-5
4565,1,8300,1,6000,1,-5,-5,-5
4566,1,-5,-5,-5,-5,-5,-5,-5
4567,1,8100,1,18000,1,30000,50000,1
4568,1,4250,1,11000,1,11000,16000,1
4569,1,7000,1,3000,1,-5,-5,-5
4570,1,-5,-5,-5,-5,-5,-5,-5
4571,1,8900,1,0,8,0,0,1
4572,1,900,4,8500,1,14400,18000,1
4573,1,5000,1,8304,1,-5,-5,-5
4574,1,7000,2,8000,2,10800,11640,1
4575,2,4891,1,0,6,0,0,8
4576,2,-5,-5,-5,-5,-5,-5,-5
4577,1,1500,1,12500,1,17664,13000,1
4578,1,1200,8,-5,-5,14200,24000,1
4579,1,2300,1,7800,1,7000,0,1
